

yan2015deep,0,0,0,0,0,0,0,0,0,0
yan2015deep,0,0,0,0,0,0,0,0,0,0
goodfellow2016deep,1,0,0,0,0,0,1,0,0,0
goodfellow2016deep,1,0,0,0,0,0,1,0,0,0
